ACCT_MODULE_VERSION,FILE_GROUP,ESTIMATED_FAMILY_MODULE,ESTIMATED_FAMILY_SPEND_RANGE,SRC_ROW_CNT,FAMILY_ID,FAMILY_ID_REGION,SV_ROOT_ACCOUNT,CSG_ACCOUNT,BILLING_ZIP_MAX,ATHENA_SEGMENTS,ATHENA_LEGAL_NAME1,SV_BUSN_NAME_MAX,CSG_BUSN_NAME_MAX,FAMILY_SPEND_EST_FOR_EVAL,ATHENA_FAMILY_TELCO_SPEND,CSG_AND_SV_TOTAL_MRC,TOTAL_LOC_CNT,SV_SITE_CNT,CSG_SITE_CNT,SV_EXCL_IND_CNT,CSG_EXCL_IND_CNT,SFDC_NAT_IND_CNT,SFDC_NAT_SP_IND_CNT,COAX_GREENISH_CNT,FIBER_GREENISH_CNT,COAX_YELLOW_CNT,FIBER_YELLOW_CNT,SV_ROOT_ACCOUNT_CNT,SV_ACCOUNT_CNT,SV_AAN_CNT,CSG_WD_SITE_CNT,CSG_ACCOUNT_CNT,SV_WD_SITE_CNT,CSG_REGIONS_CNT,SV_METROE_IND,SV_AV_IND,CSG_VOICE_IND,CSG_DATA_IND,CSG_VIDEO_IND,CSG_WIFIPRO_IND,CSG_CONNPRO_IND,CSG_TW_IND,CSG_TOTAL_MRC,SV_TOTAL_MRC,CSG_VOICE_MRC,CSG_DATA_MRC,CSG_VIDEO_MRC,CSG_CONNPRO_MRC,CSG_WIFIPRO_MRC,CSG_SECEDGE_MRC,SV_MRC_METROE,SV_MRC_AV_TOTAL,SV_MRCsubset_AV_PRI,SV_MRCsubset_AV_SIP,SV_MRCsubset_AV_BVE,ATHENA_EST_EMP_CNT,CSG_TENURE_MNTHS,HBB_IND,HSPY_IND,NAT_IND,GOV_IND,AGGR_IND,MES_IND,EDU_IND,CAR_IND,TWKR_IND,CBH_IND,PARENT_ID_MAX,SFDC_ACCOUNT_MAX,AM_MODULE_MAX,OWNER_ID_MAX,CAGE_NUMBER_MAX
IN PREVIOUS,CSG,CENTER,300 TO 400,1,505302,HOUSTON,NULL,8777703170565447,77080,SMB:1  MID:0  NAT:0  UNKN:0,GENTRY HOUSE ASSOC,NULL,"#,GENTRY HOUSE",318.42,318.42,270.50,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,270.500,0.000000,0.00,193.35,77.15,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,221,0,0,0,0,0,0,0,0,0,0,NULL,001A000000maeIkIAI,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,176549,PORTLAND,NULL,8778104040586706,97206,SMB:1  MID:0  NAT:0  UNKN:0,JULIE CANTONWINE,NULL,"PETS NW CO,HEALTHY",174.00,174.00,158.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,158.300,0.000000,61.25,97.05,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,75,0,0,0,0,0,0,0,0,0,0,NULL,001A0000016RxzdIAC,NULL,005A0000003OoCoIAK,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,150948,CALIFORNIA,NULL,8155600710814073,95240,SMB:1  MID:0  NAT:0  UNKN:0,EXPRESS DONUTS,NULL,"DONUTS,EXPRESS",99.67,99.67,78.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,78.350,0.000000,43.40,34.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,10,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001u8JfXQAU,NULL,0051H00000AvJCEQA3,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,318445,CALIFORNIA,NULL,8155600410718301,95630,SMB:1  MID:0  NAT:0  UNKN:0,JIM TILTON,NULL,"TILTON,JIM",328.08,328.08,188.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,188.350,0.000000,0.00,188.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,59,0,0,0,0,0,0,0,0,0,0,NULL,0011200001ESxrrAAD,NULL,00512000005jAvMAAU,NULL
CURRENT,CSG,CENTER,100 TO 200,1,609647,HOUSTON,NULL,8777703195695302,77099,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"CO,VOSS BEAUTY",103.35,NULL,103.35,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,103.350,0.000000,51.66,51.69,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,4,0,0,0,0,0,0,0,0,0,0,NULL,0011H000020zM7fQAE,NULL,00512000005pHItAAM,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,470362,MOUNTAIN WEST,NULL,8497950056330656,87109,SMB:1  MID:0  NAT:0  UNKN:0,MEDCARE SENIORINSURAN,NULL,"SENIORINSURAN,MEDCARE",453.33,453.33,198.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,198.300,0.000000,48.40,149.90,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,27,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001PSWWzQAP,NULL,00512000006RXOeAAO,NULL
IN PREVIOUS,CSG,EXCLD,300 TO 400,3,254291,SEATTLE,NULL,8498320021016021,98133,SMB:3  MID:0  NAT:0  UNKN:0,Q2Q TEST,NULL,"TEST,Q2Q",326.42,326.42,0.00,3,0,3,0,2,0,0,3,3,2,2,0,0,0,3,3,0,2,0,0,0,0,3,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,6,106,0,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,549935,CALIFORNIA,NULL,8155200511059109,94127,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"SCHOOL,ST BRENDAN",103.35,NULL,103.35,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,103.350,0.000000,0.00,103.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,173,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n3fN1IAI,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,EAM,4000+,1,299731,CALIFORNIA,NULL,8155500290427496,93726,SMB:0  MID:1  NAT:0  UNKN:0,SAN JOAQUIN VAL UNI AIR POL,NULL,"VALLEY,SAN JOAQUIN",22544.50,22544.50,120.50,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,120.500,0.000000,0.00,0.00,120.50,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,200,214,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,358596,TWIN CITIES,NULL,8772105901585949,55105,SMB:1  MID:0  NAT:0  UNKN:0,UNITED CHURCH OF CHRIST,NULL,"CHURCH OF CHRIST,UNITED",327.92,327.92,243.24,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,243.240,0.000000,77.53,165.71,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,15,214,0,0,0,0,0,0,0,0,0,0,NULL,001A000000huGBiIAM,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,SV&CSG,EAM,2000 TO 3000,2,20551,MOUNTAIN WEST,963167984,8497202501539295,80011,SMB:2  MID:0  NAT:0  UNKN:0,EPS - DOUBLET,EPS Doublet,"DOUBLET,EPS",2454.77,445.50,2454.77,2,2,1,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0.000,2454.770000,0.00,0.00,0.00,0.00,0.00,0.00,710.000000,1744.770000,0.000000,0.000000,30.000000,4,25,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001l2nXoQAI,Mountain West AM 1,0051H00000BM4XmQAL,MW AM 1 Group CO6
IN PREVIOUS,CSG,CENTER,300 TO 400,1,539977,HOUSTON,NULL,8777702168433345,77379,SMB:1  MID:0  NAT:0  UNKN:0,ONATEV OFC LLC,NULL,"LLC,ONATREV",319.35,0.00,319.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,319.350,0.000000,38.40,134.85,146.10,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,12,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001tBNI3QAO,NULL,00512000006w049AAA,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,205510,MOUNTAIN WEST,NULL,8497950300205340,87571,SMB:1  MID:0  NAT:0  UNKN:0,TAOS FLY SHOP,NULL,"FLY SHOP,TAOS",216.58,216.58,199.85,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,199.850,0.000000,103.35,69.95,26.55,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,56,0,0,0,0,0,0,0,0,0,0,NULL,0011200001FP3UpAAL,NULL,005A0000004xfaOIAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,508732,PORTLAND,NULL,8778105151331618,97128,SMB:1  MID:0  NAT:0  UNKN:0,. STEVE'S AUTO SERVICE,NULL,"AUTO SERVICE,STEVE'S",319.67,319.67,158.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,158.350,0.000000,68.66,89.69,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,38,0,0,0,0,0,0,0,0,0,0,NULL,0011200001M8MfcAAF,NULL,00512000006vkGOAAY,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,295027,CALIFORNIA,NULL,8155100525485359,95131,SMB:1  MID:0  NAT:0  UNKN:0,PATH PROSPERITY DBA PURCHA,NULL,"PROSPERITY DBA PURCHA,PATH",339.50,339.50,281.20,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,281.200,0.000000,118.25,139.95,23.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,23,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,323418,CALIFORNIA,NULL,8155400450391360,94564,SMB:1  MID:0  NAT:0  UNKN:0,PARK L HSIEH OD A PROFFSN,NULL,"LOVEOPTOMETRY,EYE",470.17,470.17,233.10,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,233.100,0.000000,98.25,134.85,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,14,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001TxhQkQAJ,NULL,0051H000007w6ZEQAY,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,2,159952,SEATTLE,NULL,8498360100638410,98332,SMB:2  MID:0  NAT:0  UNKN:0,PURDY CHIROPRACTIC CLINIC,NULL,"CENTER,CHIROPRACTIC HEALTH",601.60,248.67,601.60,2,0,2,0,0,0,0,1,2,2,1,0,0,0,2,2,0,2,0,0,2,2,1,0,1,0,601.600,0.000000,251.45,324.75,25.40,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,61,0,0,0,0,0,0,0,0,0,0,NULL,001A000000rWtASIA0,NULL,005A0000004OSuKIAW,NULL
IN PREVIOUS,SV&CSG,AM1,1000 TO 2000,1,20741,CALIFORNIA,904919451,8155400511185496,94804,SMB:1  MID:0  NAT:0  UNKN:0,MTI CORPORATION,MTI Corp,"CORP,MTI",1092.25,482.17,1092.25,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,568.300,523.950000,128.20,414.90,25.20,0.00,0.00,0.00,0.000000,523.950000,508.950000,0.000000,0.000000,8,79,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001uBdB0QAK,California AM 1,0051H000008iHEGQA2,CA AM 1 Group 10
IN PREVIOUS,CSG,EAM,4000+,1,247825,PORTLAND,NULL,8778103052500860,97006,SMB:0  MID:1  NAT:0  UNKN:0,SERENA SOFTWARE INC,NULL,"SERENA SOFTWARE,INC",8142.42,8142.42,138.40,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,138.400,0.000000,0.00,0.00,138.40,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,91,60,0,0,0,0,0,0,0,0,0,0,NULL,0011200001ERcwuAAD,NULL,005A0000004yPK7IAM,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,207410,CALIFORNIA,NULL,8155200521455925,94110,SMB:1  MID:0  NAT:0  UNKN:0,SILVERBACK NETWORKS INC,NULL,"NETWORKS,SILVERBACK",566.92,566.92,148.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,148.350,0.000000,0.00,148.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,5,149,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,199304,CALIFORNIA,NULL,8155300261028179,95688,SMB:1  MID:0  NAT:0  UNKN:0,BRIANNA GAMBLE PHOTOGRAPHY,NULL,"PHOTOGRAPHY,BRIANNA GAMBLE",147.50,147.50,128.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,128.400,0.000000,0.00,128.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,54,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Fk2buAAB,NULL,005A0000005hxsqIAA,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,330029,CALIFORNIA,NULL,8155200310854189,94063,SMB:1  MID:0  NAT:0  UNKN:0,PUBLIC ADMINISTRATOR,NULL,"ADMINISTRATION,SHERIFF'S",262.55,105.42,262.55,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,262.550,0.000000,0.00,0.00,262.55,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,65,0,0,0,0,0,0,0,0,0,0,NULL,0011200001DD5BVAA1,NULL,005A0000002F2LKIA0,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,411345,SEATTLE,NULL,8498340030918603,98188,SMB:1  MID:0  NAT:0  UNKN:0,NPMHU LOCAL THREE SIXTEEN,NULL,"THREE SIXTEEN,NPMHU LOCAL",222.25,222.25,69.95,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,69.950,0.000000,0.00,69.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0,57,0,0,0,0,0,0,0,0,0,0,NULL,0011200001FEmNfAAL,NULL,005A0000002EVTvIAO,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,73031,MOUNTAIN WEST,NULL,8497404760670742,80112,SMB:1  MID:0  NAT:0  UNKN:0,ELDA LIQUORS LLC,NULL,"LIQUORS,ELDA",432.83,432.83,133.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,133.300,0.000000,40.43,92.87,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,27,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001PTKKUQA5,NULL,005A0000002DxzhIAC,NULL
CURRENT,CSG,CENTER,100 TO 200,1,168204,HOUSTON,NULL,8777702168714686,77379,SMB:0  MID:0  NAT:0  UNKN:1,UNIGREP LLC,NULL,"CO,UNIGREP",153.25,NULL,153.25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,153.250,0.000000,38.40,114.85,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,8,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001vhuWcQAI,NULL,0051H00000AvX8kQAF,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,350509,SEATTLE,NULL,8498320075315105,98109,SMB:1  MID:0  NAT:0  UNKN:0,BRONSON & BRONSON,NULL,"AND BRONSON,BRONSON",227.00,227.00,158.75,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,158.750,0.000000,43.40,89.95,25.40,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,21,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001TEU0jQAH,NULL,005A0000004McVXIA0,NULL
CURRENT,CSG,CENTER,100 OR LESS,1,587881,SEATTLE,NULL,8498340162612610,98003,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"DESIGNS,BURMAN",69.95,NULL,69.95,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,69.950,0.000000,0.00,69.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,5,0,0,0,0,0,0,0,0,0,0,NULL,0011H000020LUvpQAG,NULL,00512000006HMWwAAO,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,381466,HOUSTON,NULL,8777701450190803,77469,SMB:1  MID:0  NAT:0  UNKN:0,FM 762 SMART CELLULAR INC,NULL,"CELLULAR,FM SMART",93.35,0.00,93.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,93.350,0.000000,43.40,49.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,96,0,0,0,0,0,0,0,0,0,0,NULL,001A000000rIpOIIA0,NULL,005A0000002EVSOIA4,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,356477,HOUSTON,NULL,8777703172318639,77040,SMB:1  MID:0  NAT:0  UNKN:0,SEASONS APARTMENTS,NULL,"TRIDEN,THE SEASON LLC",593.58,593.58,153.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,153.350,0.000000,0.00,153.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,132,0,0,0,0,0,0,0,0,0,0,NULL,001A000000mad9uIAA,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,EXCLD,100 OR LESS,1,571684,MOUNTAIN WEST,NULL,8497202400651860,80124,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"LONE TREE,WAXING THE CITY",0.00,0.00,0.00,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,14,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nfdbwQAA,NULL,0051H00000A1YLBQA3,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,291081,HOUSTON,NULL,8777701700097345,77024,SMB:1  MID:0  NAT:0  UNKN:0,VILLAGE FIRE FIGHTERS ASSO,NULL,"FIGHTERS ASSO,VILLAGE FIRE",309.67,309.67,168.40,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,168.400,0.000000,0.00,168.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,102,0,0,0,0,0,0,0,0,0,0,NULL,001A000000on7dxIAA,NULL,005A0000002EVRzIAO,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,247731,SEATTLE,NULL,8498380072932724,98502,SMB:1  MID:0  NAT:0  UNKN:0,LASKO HARVILL GROUP,NULL,"HARVILL GROUP,LASKO",219.92,219.92,178.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,178.350,0.000000,48.40,129.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,24,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001SMXFlQAP,NULL,0051H000008EYlgQAG,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,290228,TWIN CITIES,NULL,8772105904303845,55114,SMB:1  MID:0  NAT:0  UNKN:0,MIZNA,NULL,"MIZNA,*",340.25,340.25,138.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,138.350,0.000000,48.40,89.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,15,98,0,0,0,0,0,0,0,0,0,0,NULL,001A000000yBuubIAC,NULL,005A0000002F2MtIAK,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,125489,SEATTLE,NULL,8498320051491573,98116,SMB:1  MID:0  NAT:0  UNKN:0,FRESHYS,NULL,"*,FRESHY'S",91.50,91.50,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,192,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,175334,HOUSTON,NULL,8777702165109674,77038,SMB:1  MID:0  NAT:0  UNKN:0,PEACHTREE MEDICAL,NULL,"MEDICAL,PEACH TREE",1494.58,1494.58,283.15,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,283.150,0.000000,153.20,129.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,12,56,0,0,0,0,0,0,0,0,0,0,NULL,0011200001DiW25AAF,NULL,00512000005ihS1AAI,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,5,427967,CALIFORNIA,NULL,8155400331521177,94549,SMB:5  MID:0  NAT:0  UNKN:0,YOUTH HOMES INCORPORATED,NULL,"HOMES,YOUTH",1536.75,1536.75,1168.70,5,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,1,0,0,5,5,4,0,0,0,1168.700,0.000000,476.70,299.50,392.50,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,69,39,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001Zis77QAB,NULL,0051H000008EYQOQA4,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,411979,HOUSTON,NULL,8777703176696923,77008,SMB:1  MID:0  NAT:0  UNKN:0,PROMO PRINT GROUP,NULL,"GROUP,PROMO PRINT",310.83,310.83,259.45,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,259.450,0.000000,53.35,179.90,26.20,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,17,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001kucKfQAI,NULL,0051H000008hdfqQAA,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,74262,HOUSTON,NULL,8777702040245982,77518,SMB:1  MID:0  NAT:0  UNKN:0,ONE GRAND DONUT STAND,NULL,"GRAND DONUT,*",88.40,86.83,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,88,0,0,0,0,0,0,0,0,0,0,NULL,001A000000y4qK0IAI,NULL,005A0000002tyhvIAA,NULL
CURRENT,CSG,CENTER,300 TO 400,1,556739,CALIFORNIA,NULL,8155400540451067,94530,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"FITNESS,BRIDGES",378.24,NULL,378.24,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,378.240,0.000000,66.85,311.39,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,3,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001zRniDQAS,NULL,005A0000003OaTtIAK,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,1,44751,CALIFORNIA,NULL,8155400580772851,94577,SMB:1  MID:0  NAT:0  UNKN:0,FONG FAMILY TRUST,NULL,"FAMILY TRUST,FONG",412.50,412.50,168.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,168.350,0.000000,58.40,109.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,76,0,0,0,0,0,0,0,0,0,0,NULL,001A0000015jVa9IAE,NULL,005A0000003RuL2IAK,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,447510,CALIFORNIA,NULL,8155600385131035,NULL,SMB:1  MID:0  NAT:0  UNKN:0,HEALTHY LIVING CARE SVCS LLC,NULL,"LIVING CLEANING S,HEALTHY",641.42,641.42,118.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,118.400,0.000000,0.00,118.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,6,64,0,0,0,0,0,0,0,0,0,0,NULL,0011200001DE7p9AAD,NULL,005A0000004yPK7IAM,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,239334,TWIN CITIES,NULL,8512200020896296,66062,SMB:1  MID:0  NAT:0  UNKN:0,KENS SWAPSHOP,NULL,"SWAPSHOP,KENS",219.58,219.58,93.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,93.350,0.000000,43.40,49.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,24,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001R2rZaQAJ,NULL,005A0000002F2NoIAK,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,205696,HOUSTON,NULL,8777703151111971,77037,SMB:1  MID:0  NAT:0  UNKN:0,TILE COMPANY,NULL,"COMPANY,TILE",255.92,255.92,129.50,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,129.500,0.000000,68.35,34.95,26.20,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,51,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001v6PdKQAU,NULL,0051H00000AvY2EQAV,NULL
CURRENT,CSG,CENTER,100 TO 200,1,571620,MOUNTAIN WEST,NULL,8497202301131160,80109,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"CAREFACILITY,EDEN",128.35,NULL,128.35,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,128.350,0.000000,0.00,128.35,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,5,0,0,0,0,0,0,0,0,0,0,NULL,0011H000020wRdvQAE,NULL,00512000007FfNoAAK,NULL
